dataset,naive_cost,max_cost_for_tree,greedy_cost_for_tree,optimized_cost,split,cost_by_var,tree_accuracy,use_cost_sens,cost_sens_scalar,iter
fico_complete,0.0,0,0.0,0.0,train,"{'PercentTradesWBalance': 9, 'MSinceOldestTradeOpen': 7, 'MSinceMostRecentTradeOpen': 1, 'AverageMInFile': 8, 'NumSatisfactoryTrades': 9, 'NumTrades60Ever2DerogPubRec': 6, 'NumTrades90Ever2DerogPubRec': 2, 'PercentTradesNeverDelq': 4, 'MSinceMostRecentDelq': 7, 'MaxDelq2PublicRecLast12M': 8, 'MaxDelqEver': 8, 'NumTotalTrades': 2, 'NumTradesOpeninLast12M': 9, 'PercentInstallTrades': 8, 'MSinceMostRecentInqexcl7days': 5, 'NumInqLast6M': 6, 'NumInqLast6Mexcl7days': 5, 'NetFractionRevolvingBurden': 6, 'NetFractionInstallBurden': 2, 'NumRevolvingTradesWBalance': 3, 'NumInstallTradesWBalance': 8, 'NumBank2NatlTradesWHighUtilization': 9}",0.5013262599469496,False,0.1,
fico_complete,0.0,0,0.0,0.0,test,"{'PercentTradesWBalance': 9, 'MSinceOldestTradeOpen': 7, 'MSinceMostRecentTradeOpen': 1, 'AverageMInFile': 8, 'NumSatisfactoryTrades': 9, 'NumTrades60Ever2DerogPubRec': 6, 'NumTrades90Ever2DerogPubRec': 2, 'PercentTradesNeverDelq': 4, 'MSinceMostRecentDelq': 7, 'MaxDelq2PublicRecLast12M': 8, 'MaxDelqEver': 8, 'NumTotalTrades': 2, 'NumTradesOpeninLast12M': 9, 'PercentInstallTrades': 8, 'MSinceMostRecentInqexcl7days': 5, 'NumInqLast6M': 6, 'NumInqLast6Mexcl7days': 5, 'NetFractionRevolvingBurden': 6, 'NetFractionInstallBurden': 2, 'NumRevolvingTradesWBalance': 3, 'NumInstallTradesWBalance': 8, 'NumBank2NatlTradesWHighUtilization': 9}",0.5013262599469496,False,0.1,23.0
iris_setosa,1.0,1,1.0,1.0,train,"{'sepal length': 1, 'sepal width': 2, 'petal length': 9, 'petal width': 7}",0.8,False,0.1,
iris_setosa,1.0,1,1.0,1.0,test,"{'sepal length': 1, 'sepal width': 2, 'petal length': 9, 'petal width': 7}",0.8,False,0.1,23.0
iris_versicolor,0.0,0,0.0,0.0,train,"{'sepal length': 9, 'sepal width': 4, 'petal length': 4, 'petal width': 1}",0.55,False,0.1,
iris_versicolor,0.0,0,0.0,0.0,test,"{'sepal length': 9, 'sepal width': 4, 'petal length': 4, 'petal width': 1}",0.55,False,0.1,23.0
iris_virginica,2.0,2,2.0,2.0,train,"{'sepal length': 9, 'sepal width': 3, 'petal length': 6, 'petal width': 2}",0.9,False,0.1,
iris_virginica,2.0,2,2.0,2.0,test,"{'sepal length': 9, 'sepal width': 3, 'petal length': 6, 'petal width': 2}",0.9,False,0.1,23.0
spiral,0.0,0,0.0,0.0,train,"{'feat1': 7, 'feat2': 8}",0.35,False,0.1,
spiral,0.0,0,0.0,0.0,test,"{'feat1': 7, 'feat2': 8}",0.35,False,0.1,23.0
tic-tac-toe,0.0,0,0.0,0.0,train,"{'Feat0_o': 7, 'Feat0_x': 9, 'Feat1_o': 5, 'Feat1_x': 8, 'Feat2_o': 4, 'Feat2_x': 5, 'Feat3_o': 1, 'Feat3_x': 1, 'Feat4_o': 5, 'Feat4_x': 4, 'Feat5_o': 5, 'Feat5_x': 7, 'Feat6_o': 5, 'Feat6_x': 8, 'Feat7_o': 1, 'Feat7_x': 7, 'Feat8_o': 7, 'Feat8_x': 6}",0.45112781954887216,False,0.1,
tic-tac-toe,0.0,0,0.0,0.0,test,"{'Feat0_o': 7, 'Feat0_x': 9, 'Feat1_o': 5, 'Feat1_x': 8, 'Feat2_o': 4, 'Feat2_x': 5, 'Feat3_o': 1, 'Feat3_x': 1, 'Feat4_o': 5, 'Feat4_x': 4, 'Feat5_o': 5, 'Feat5_x': 7, 'Feat6_o': 5, 'Feat6_x': 8, 'Feat7_o': 1, 'Feat7_x': 7, 'Feat8_o': 7, 'Feat8_x': 6}",0.45112781954887216,False,0.1,23.0
